Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
10/29/2020,1890,4,88,216,545,406,300,194,131,60,38,0,979,908,3,805,70,227,524,84,180,0,0,0,0,0,1,1,2,0,2,2,0,1,0,0,3,0,0,2,5,12,10,10,18,14,17,0,47,40,1,29,1,31,22,4,1
,519,0,656,31,121,109,84,73,62,25,14,0,270,241,8,147,15,120,137,27,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,79,73,97,104,111,90,72,0,312,341,3,216,48,214,138,30,10
04/28/2020,1324,56,174,68,247,232,253,248,156,68,52,0,629,682,13,699,16,282,132,60,135,0,0,0,3,5,9,10,29,0,23,33,0,13,5,26,12,0,0,2,10,18,21,40,28,29,26,0,73,101,0,70,6,62,30,6,0
04/07/2020,556,25,194,2,83,106,94,84,80,55,52,0,295,261,0,181,16,208,97,26,28,0,0,0,1,5,4,10,5,0,11,14,0,6,0,16,1,2,0,0,5,13,23,35,47,33,38,0,90,104,0,41,8,101,34,10,0
09/15/2020,352,1,21,54,100,67,47,42,26,13,3,0,189,163,0,168,8,50,97,9,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,5,3,4,3,0,10,11,0,8,1,7,5,0,0
06/25/2021,35,3,4,8,6,6,9,2,4,0,0,0,16,19,0,11,2,7,6,0,9,0,0,1,0,0,1,1,0,0,2,1,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,3,1,0,0
09/16/2020,366,4,32,47,120,78,49,34,25,10,3,0,203,163,0,177,6,60,97,3,23,0,0,0,0,0,2,1,1,0,3,1,0,1,0,1,2,0,0,1,3,2,3,0,13,6,4,0,23,9,0,10,0,10,9,1,2
10/27/2021,389,3,21,100,81,65,54,42,29,11,7,0,200,188,1,63,12,97,105,33,79,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,3,0,0,1,3,2,2,4,3,3,3,0,10,11,0,4,0,13,3,0,1
01/22/2021,738,12,50,102,172,144,117,98,61,30,14,0,387,350,1,266,31,159,180,32,70,0,0,0,0,2,4,4,2,0,5,7,0,4,0,4,4,0,0,2,2,5,8,7,12,7,7,0,16,34,0,17,1,21,9,2,0
04/30/2021,552,9,50,125,117,102,66,62,49,20,11,0,310,242,0,125,16,234,91,11,75,1,0,0,2,0,2,1,3,0,4,5,0,2,0,4,3,0,0,1,5,4,5,9,8,11,7,0,26,24,0,5,1,30,12,1,1
07/06/2020,283,5,31,23,80,66,41,35,21,11,6,0,150,129,4,94,10,83,56,5,35,0,0,0,0,1,2,0,2,0,4,1,0,1,0,2,2,0,0,1,3,3,5,6,5,5,3,0,17,14,0,6,1,16,6,0,2
11/16/2020,2558,26,153,317,600,485,456,340,203,96,61,0,1326,1222,10,1061,75,449,591,96,286,0,0,1,1,4,5,8,7,0,9,17,0,15,2,5,4,0,0,0,15,8,17,19,32,33,29,0,72,81,0,48,8,65,28,4,0
04/17/2020,776,43,147,16,129,126,143,144,118,49,51,0,388,385,3,323,28,216,127,38,44,0,0,1,2,5,7,13,15,0,14,29,0,11,2,19,11,0,0,3,6,12,18,33,30,26,19,0,66,81,0,56,7,56,19,7,2
07/16/2020,297,2,28,27,88,67,43,31,22,10,9,0,156,140,1,107,5,83,61,9,32,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,8,2,5,4,3,4,2,0,14,14,0,9,1,13,4,0,1
04/04/2020,327,22,159,2,34,39,61,70,63,33,25,0,153,174,0,71,15,152,48,16,25,0,0,0,3,4,4,4,7,0,13,9,0,3,0,14,4,1,0,0,4,11,22,33,44,24,21,0,77,82,0,40,10,78,25,5,1
09/27/2020,168,1,30,15,52,32,24,22,11,9,3,0,94,74,0,57,3,31,51,11,15,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,6,4,8,6,1,0,18,12,0,10,1,10,7,1,1
09/09/2021,511,4,39,115,138,104,52,45,34,14,9,0,273,236,2,85,15,138,156,27,90,0,0,0,0,0,1,3,0,0,1,3,0,1,0,0,2,0,1,2,4,7,7,1,7,4,7,0,17,22,0,7,0,23,7,1,1
06/04/2020,319,15,31,27,91,63,54,40,26,10,8,0,161,157,1,173,7,76,31,6,26,0,0,2,1,0,6,4,2,0,6,9,0,6,1,8,0,0,0,0,5,1,6,5,10,3,1,0,17,14,0,13,1,10,6,0,1
07/02/2020,256,6,25,25,80,44,39,28,22,10,8,0,144,112,0,89,9,68,60,4,26,0,0,0,0,1,1,1,3,0,3,3,0,3,0,2,1,0,0,1,5,4,4,2,4,1,4,0,12,13,0,7,0,9,6,2,1
01/28/2021,608,10,46,82,144,108,95,80,53,29,17,0,306,301,1,221,20,109,176,21,61,0,1,0,0,0,2,3,4,0,5,5,0,3,1,4,2,0,0,1,2,2,3,4,8,12,14,0,20,26,0,13,0,17,13,2,1
04/09/2020,575,25,150,9,83,102,103,129,74,40,35,0,259,316,0,189,24,220,95,24,23,0,0,0,0,3,7,5,10,0,13,12,0,5,1,14,5,0,0,2,5,12,17,34,32,28,20,0,64,85,1,31,6,80,28,4,1
06/20/2020,125,10,20,18,32,18,21,19,5,9,3,0,65,60,0,72,1,18,19,2,13,0,0,1,0,2,2,1,4,0,3,7,0,8,0,1,1,0,0,3,3,3,1,3,3,1,3,0,11,9,0,11,0,6,2,0,1
05/16/2021,156,10,34,23,34,30,22,17,15,8,7,0,86,70,0,37,2,69,27,6,15,0,0,1,1,0,3,3,2,0,4,6,0,6,2,2,0,0,0,1,3,10,5,2,7,3,3,0,21,13,0,6,0,20,4,1,3
08/29/2021,308,2,24,66,72,59,49,35,13,9,5,0,150,158,0,46,16,89,91,18,48,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,2,4,4,3,3,3,2,3,0,13,11,0,4,0,15,3,2,0
05/13/2021,317,8,45,64,69,51,56,38,31,5,3,0,180,136,1,69,6,149,44,6,43,0,0,0,0,1,5,1,1,0,6,2,0,0,0,5,3,0,0,3,7,4,5,8,13,5,0,0,19,26,0,6,1,33,2,0,3
10/22/2020,1307,4,67,146,331,308,214,137,92,53,26,0,682,624,1,546,31,201,351,41,137,0,0,1,1,0,0,2,0,0,2,2,0,1,0,1,2,0,0,0,5,6,8,14,9,9,16,0,42,25,0,25,1,20,15,5,1
06/06/2021,58,7,16,10,19,8,7,5,5,3,1,0,32,26,0,12,0,29,11,2,4,0,0,0,2,1,2,2,0,0,5,2,0,3,1,3,0,0,0,0,3,2,2,5,0,4,0,0,11,5,0,4,0,10,2,0,0
12/11/2020,1670,28,110,235,380,311,266,225,136,79,38,0,861,806,3,655,65,316,366,62,206,0,0,0,0,2,7,9,10,0,11,17,0,9,1,10,6,2,0,2,5,9,9,21,19,32,13,0,53,57,0,36,2,39,27,5,1
06/29/2020,280,7,31,22,89,56,36,40,17,9,11,0,138,140,2,111,4,68,63,7,27,0,0,0,0,0,2,2,3,0,4,3,0,3,0,2,2,0,0,1,4,3,4,5,7,1,6,0,12,19,0,14,0,11,5,0,1
02/28/2021,149,3,18,16,34,34,22,17,19,5,2,0,68,79,2,33,14,30,52,4,16,0,0,0,0,0,1,1,1,0,0,3,0,1,0,2,0,0,0,0,1,3,0,0,10,0,4,0,11,7,0,3,0,9,5,0,1
01/05/2021,1599,16,85,169,471,298,241,184,133,65,37,1,807,788,4,587,57,267,429,77,182,0,0,0,1,2,3,6,4,0,3,13,0,5,1,5,5,0,0,0,7,4,5,12,21,21,15,0,44,41,0,19,5,33,25,1,2
08/02/2020,96,3,21,11,21,29,10,6,12,6,1,0,45,50,1,33,3,29,24,4,3,0,0,0,2,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,3,9,2,3,1,2,1,0,11,10,0,8,0,9,3,1,0
12/25/2020,160,20,69,8,33,24,20,16,21,17,21,0,75,84,1,42,10,49,37,12,10,0,0,1,0,2,6,4,7,0,6,14,0,8,0,4,8,0,0,0,4,7,7,7,14,11,19,0,37,32,0,27,2,25,14,1,0
09/11/2020,342,5,19,51,93,83,40,37,21,14,3,0,171,170,1,157,8,46,89,13,29,0,0,1,0,2,0,1,1,0,0,5,0,4,0,1,0,0,0,0,3,2,1,5,5,1,2,0,9,10,0,11,1,3,3,1,0
01/02/2021,1114,21,62,126,277,210,191,147,86,51,26,0,590,522,2,470,35,161,318,52,78,0,1,0,1,1,3,6,9,0,4,17,0,7,3,5,6,0,0,1,6,5,6,10,14,11,9,0,26,36,0,14,3,28,13,4,0
06/20/2021,27,1,6,6,6,4,4,2,5,0,0,0,16,11,0,9,0,6,6,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,0,4,2,0,2,0,4,0,0,0
12/02/2020,2051,35,107,215,514,409,304,300,182,77,50,0,1070,976,5,836,89,357,475,65,229,0,1,0,1,6,5,8,14,0,19,16,0,13,3,13,4,2,0,1,5,7,17,11,18,21,27,0,53,54,0,26,1,44,30,4,2
04/26/2021,651,6,58,120,154,143,95,92,32,9,6,0,353,297,1,172,19,268,97,26,69,0,0,0,0,0,2,1,3,0,4,2,0,2,0,1,3,0,0,1,4,10,11,9,13,3,7,0,37,21,0,12,1,35,9,0,1
06/13/2020,120,18,23,13,25,19,14,22,14,7,6,0,67,53,0,54,0,28,17,4,17,0,0,0,0,3,5,5,5,0,11,7,0,3,1,6,8,0,0,0,3,1,6,2,5,1,5,0,13,10,0,9,0,9,4,1,0
08/11/2021,602,2,20,85,155,175,74,53,29,24,7,0,309,291,2,100,36,151,197,23,95,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,1,6,2,3,1,6,1,0,10,10,0,4,1,11,4,0,0
06/16/2021,36,1,4,6,9,10,7,0,1,2,0,1,22,14,0,12,2,12,5,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,3,1,0,2,0,1,0,1,0
10/21/2021,342,5,22,84,71,72,40,40,18,15,2,0,186,154,2,48,15,67,105,29,78,0,0,1,0,1,1,1,1,0,3,2,0,1,0,4,0,0,0,0,3,6,1,4,2,5,1,0,10,12,0,5,2,8,4,1,2
06/11/2020,203,10,28,19,63,27,29,33,19,9,4,0,108,91,4,101,4,41,33,6,18,0,0,0,1,1,2,2,4,0,4,6,0,3,1,4,2,0,0,0,4,4,2,5,6,3,4,0,9,19,0,13,0,9,6,0,0
11/27/2020,1255,23,136,131,257,221,206,179,138,76,47,0,658,593,4,424,46,275,318,52,140,0,0,0,0,3,4,7,9,0,9,14,0,7,2,11,3,0,0,3,5,7,18,19,32,30,22,0,61,75,0,40,4,58,30,2,2
10/25/2021,360,3,33,82,77,65,51,35,25,17,8,0,187,170,3,59,9,73,116,38,65,0,0,0,0,2,1,0,0,0,0,3,0,1,0,2,0,0,0,0,1,5,1,7,9,3,7,0,20,13,0,5,2,14,11,0,1
04/27/2020,1158,35,169,42,234,201,232,207,125,53,64,0,579,564,15,607,28,233,131,46,113,0,0,0,1,3,4,14,13,0,11,24,0,8,1,19,7,0,0,1,10,9,16,39,37,20,37,0,78,91,0,58,4,71,28,8,0
10/25/2020,526,10,44,66,139,125,63,66,39,18,10,0,282,243,1,140,14,91,207,25,49,0,0,0,2,0,4,3,1,0,4,6,0,3,0,5,2,0,0,2,5,4,6,9,9,5,4,0,24,20,0,13,0,21,7,2,1
01/16/2021,624,15,60,84,141,104,112,82,63,28,9,1,355,268,1,278,25,103,152,19,47,0,0,0,1,1,5,5,3,0,8,7,0,9,1,2,3,0,0,2,4,3,5,5,15,13,12,1,28,32,0,17,1,23,16,2,1
08/18/2021,556,3,26,75,153,122,80,59,39,20,8,0,273,280,3,116,22,133,169,24,92,0,0,0,0,1,1,0,1,0,0,3,0,0,0,2,1,0,0,1,2,3,4,2,9,2,3,0,14,12,0,4,0,15,7,0,0
04/08/2021,860,6,64,146,243,191,124,86,52,11,7,0,457,401,2,242,32,229,232,45,80,0,0,0,2,0,0,2,2,0,3,3,0,1,0,3,1,0,1,2,2,7,6,20,18,6,3,0,30,34,0,13,2,34,8,3,4
01/21/2021,817,10,61,97,191,160,121,118,76,36,18,0,417,398,2,316,27,183,183,42,66,0,0,1,1,0,2,2,4,0,5,5,0,3,0,5,2,0,0,3,3,5,5,11,14,17,3,0,30,31,0,19,2,30,8,2,0
09/28/2021,382,4,20,84,83,85,39,39,32,12,8,0,212,169,1,62,14,110,125,27,44,0,0,0,0,0,0,1,3,0,3,1,0,0,0,1,3,0,0,1,1,3,3,2,5,1,4,0,13,7,0,3,0,11,4,1,1
06/04/2021,75,6,16,18,18,8,10,7,9,3,2,0,37,38,0,20,1,33,11,3,7,0,0,0,1,1,0,2,2,0,4,2,0,1,0,4,1,0,0,1,1,0,1,4,7,2,0,0,5,11,0,3,0,10,1,1,1
04/13/2020,694,33,153,10,99,115,127,160,91,53,39,0,353,341,0,267,27,230,105,26,39,0,0,1,5,3,8,7,9,0,15,18,0,11,2,17,3,0,0,1,5,11,11,41,28,27,29,0,65,88,0,37,6,69,30,10,1
12/03/2020,2072,30,117,235,521,405,318,308,157,80,47,1,1096,972,4,845,77,402,437,75,236,0,0,0,1,3,6,10,10,0,12,18,0,7,3,13,7,0,0,1,3,11,14,21,24,20,23,0,49,68,0,39,4,45,25,3,1
06/28/2021,50,2,11,12,9,9,9,5,3,3,0,0,18,32,0,12,3,20,8,2,5,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,1,0,2,1,3,1,0,7,4,0,6,0,5,0,0,0
03/07/2021,174,4,12,16,43,39,33,24,11,5,3,0,84,89,1,48,16,28,62,12,8,0,0,0,0,1,1,0,2,0,2,2,0,0,0,2,2,0,0,1,0,2,1,2,0,3,3,0,6,6,0,9,1,1,1,0,0
09/04/2020,395,2,23,61,102,82,53,38,33,16,10,0,205,188,2,193,12,71,96,8,15,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,3,1,4,3,2,4,6,0,16,7,0,10,1,9,3,0,0
11/11/2020,2490,9,128,267,683,515,361,320,211,79,54,0,1307,1173,10,765,90,458,708,113,356,0,0,0,0,1,5,1,2,0,3,6,0,5,0,2,2,0,0,2,11,7,14,21,28,19,26,0,71,57,0,32,2,52,36,3,3
01/10/2021,496,18,63,62,123,93,77,64,39,23,15,0,260,231,5,126,24,95,170,27,54,0,0,1,0,1,2,7,7,0,6,12,0,5,1,4,8,0,0,0,7,2,12,6,15,9,12,0,36,27,0,22,3,23,11,2,2
06/01/2020,234,21,63,21,51,35,32,35,17,17,26,0,137,97,0,97,8,57,44,8,20,0,0,0,1,2,4,4,10,0,12,9,0,6,1,10,4,0,0,2,3,11,7,9,7,11,13,0,28,35,0,19,1,28,13,0,2
07/28/2020,332,3,17,36,87,75,66,33,19,9,7,0,185,145,2,159,11,76,52,8,26,0,0,0,1,0,0,1,1,0,1,2,0,0,0,2,1,0,0,1,2,7,3,1,1,1,1,0,12,5,0,8,0,7,2,0,0
10/17/2020,547,5,44,70,139,115,95,58,45,15,10,0,275,272,0,237,16,80,155,21,38,0,0,0,1,0,1,0,3,0,2,3,0,3,0,2,0,0,0,2,7,4,5,4,9,6,7,0,31,13,0,15,2,20,7,0,0
03/30/2021,738,3,42,93,258,145,90,77,58,12,5,0,378,359,1,169,43,164,266,32,64,0,0,1,0,0,0,1,1,0,0,3,0,1,1,0,1,0,0,0,2,3,10,8,11,6,2,0,23,19,0,14,2,19,6,0,1
06/16/2020,210,11,24,18,58,37,32,32,21,3,9,0,117,92,1,81,6,60,28,7,28,0,1,0,2,3,1,2,2,0,5,6,0,9,0,1,1,0,0,1,4,2,3,3,5,2,4,0,16,8,0,7,1,12,3,0,1
05/24/2021,216,4,33,40,49,41,32,24,16,10,4,0,110,106,0,46,6,95,30,8,31,0,0,1,2,1,0,0,0,0,2,2,0,2,0,2,0,0,0,1,5,1,4,6,7,6,3,0,18,15,0,7,2,20,4,0,0
05/15/2021,177,6,42,38,38,33,19,27,12,6,4,0,92,85,0,53,2,76,23,6,17,0,0,0,0,0,1,2,3,0,2,4,0,2,0,2,2,0,0,1,4,5,4,13,7,3,5,0,16,26,0,12,1,19,9,1,0
06/18/2020,184,14,29,24,43,34,30,29,9,5,10,0,93,88,3,89,6,35,32,3,19,0,0,1,1,0,5,4,3,0,7,7,0,6,0,7,1,0,0,2,2,5,3,1,4,6,6,0,16,13,0,11,0,9,9,0,0
04/04/2021,308,5,41,46,70,68,60,35,16,8,5,0,155,152,1,76,19,83,92,14,24,0,0,0,1,2,0,1,1,0,1,4,0,1,0,3,1,0,0,0,3,10,6,7,6,3,6,0,25,16,0,9,1,25,4,2,0
04/22/2020,1057,45,145,33,170,170,168,206,150,65,95,0,548,506,3,488,25,285,128,43,88,0,0,3,2,5,15,8,12,0,20,25,0,8,0,27,9,1,0,0,5,10,28,24,33,20,25,0,70,75,0,46,4,60,26,8,1
10/08/2021,311,6,23,55,79,60,42,33,25,13,4,0,160,151,0,48,11,82,103,26,41,0,0,1,1,2,1,0,1,0,2,4,0,0,0,4,2,0,0,3,1,3,5,4,1,3,3,0,12,11,0,5,0,7,8,2,1
12/14/2020,1462,21,106,159,330,299,213,201,130,81,49,0,767,689,6,475,63,330,314,57,223,0,0,0,0,2,3,10,6,0,13,8,0,11,2,6,2,0,0,7,5,9,11,17,20,18,19,0,47,59,0,35,1,45,21,3,1
05/04/2020,1122,48,127,57,218,224,244,177,109,53,40,0,564,557,1,612,31,206,120,35,118,0,1,0,0,4,10,15,18,0,23,25,0,17,2,20,9,0,0,1,10,8,14,16,26,31,21,0,56,71,0,44,9,48,16,9,1
04/19/2021,661,7,55,120,162,140,124,72,33,8,2,0,359,301,1,174,32,226,131,33,65,0,0,1,0,1,2,0,3,0,3,4,0,2,0,4,1,0,0,2,5,2,11,20,7,4,4,0,26,29,0,7,0,31,11,3,3
10/10/2020,442,5,31,40,114,108,67,59,35,9,10,0,229,212,1,172,10,53,142,17,48,0,0,0,0,1,2,1,1,0,3,2,0,0,1,2,2,0,0,0,3,1,4,5,2,8,8,0,14,17,0,8,0,10,11,2,0
01/03/2021,648,20,63,73,180,131,82,73,60,31,18,0,326,321,1,163,40,125,230,22,68,0,0,0,1,0,4,7,8,0,10,10,0,9,2,5,4,0,0,1,6,1,8,5,14,16,12,0,29,34,0,18,4,27,13,1,0
05/07/2020,940,49,140,58,179,195,172,147,116,40,33,0,484,448,8,521,19,154,113,25,108,0,0,2,2,8,14,10,13,0,20,29,0,16,3,19,9,1,1,2,5,18,20,20,34,23,18,0,55,85,0,68,3,41,21,5,2
09/20/2021,482,5,29,102,117,99,55,41,39,18,11,0,269,212,1,88,21,134,157,32,50,0,0,0,2,2,0,0,1,0,1,4,0,2,0,1,2,0,0,1,0,4,6,2,5,5,6,0,15,14,0,7,0,15,7,0,0
05/09/2020,520,53,97,33,104,100,98,90,54,28,13,0,264,255,1,282,14,100,48,11,65,0,1,0,4,6,6,11,25,0,24,29,0,26,3,15,8,1,0,1,8,11,12,19,17,18,11,0,50,47,0,45,1,31,14,3,3
01/07/2021,1382,17,85,166,365,278,188,157,148,50,30,0,679,694,9,485,63,222,407,56,149,0,0,1,0,4,3,6,3,0,6,11,0,7,1,7,2,0,0,0,5,10,7,16,18,14,15,0,39,46,0,21,4,34,21,4,1
09/15/2021,511,4,16,116,123,106,64,47,39,10,6,0,269,240,2,104,19,150,146,37,55,0,1,0,0,0,1,0,2,0,3,1,0,1,0,2,1,0,0,0,1,2,2,3,5,1,2,0,9,7,0,2,0,8,5,0,1
05/08/2020,923,44,98,52,169,191,196,154,83,44,34,0,447,466,10,514,18,161,99,35,96,0,0,0,1,4,13,12,14,0,21,23,0,15,0,15,14,0,0,0,7,8,9,19,19,13,23,0,47,51,0,40,3,36,12,4,3
03/28/2021,354,7,44,30,120,74,51,41,24,8,6,0,192,162,0,71,15,81,131,24,32,0,0,0,2,2,2,0,1,0,1,6,0,3,0,2,2,0,0,0,5,4,2,19,8,4,2,0,20,24,0,9,1,26,6,2,0
09/30/2020,462,2,22,47,140,95,53,65,35,17,10,0,236,226,0,166,8,85,130,24,49,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,1,2,2,2,3,3,5,4,0,10,12,0,8,0,4,9,1,0
08/19/2020,485,5,22,58,150,90,57,71,39,13,7,0,256,228,1,220,4,90,116,23,32,0,0,0,1,0,2,1,1,0,3,2,0,2,0,1,2,0,0,1,2,2,1,6,2,6,2,0,11,11,0,4,0,12,5,0,1
04/16/2021,657,6,57,109,189,126,94,67,47,13,12,0,377,280,0,174,25,231,130,23,74,0,0,0,0,2,2,0,2,0,2,4,0,1,0,3,1,0,1,0,8,5,6,13,15,7,3,0,35,22,0,11,0,36,7,1,2
09/17/2020,393,0,25,38,123,89,53,40,30,11,9,0,190,202,1,157,14,54,131,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,6,6,1,2,0,9,16,0,8,1,5,9,1,1
05/26/2020,753,23,77,61,161,128,137,128,76,40,22,0,393,354,6,413,19,142,75,30,74,0,0,0,0,2,8,9,4,0,8,15,0,7,1,12,3,0,0,2,4,6,8,27,13,9,8,0,42,35,0,29,1,30,13,1,3
03/20/2021,277,6,30,31,90,66,37,25,18,5,5,0,134,143,0,66,17,78,86,13,17,0,0,0,0,1,2,1,2,0,3,3,0,1,0,3,2,0,0,1,7,2,1,10,5,1,3,0,15,15,0,8,1,11,8,1,1
02/02/2021,646,6,46,68,158,124,103,84,64,26,19,0,315,329,2,203,28,144,186,23,62,0,0,0,0,0,3,1,2,0,3,3,0,1,0,3,2,0,0,2,5,2,6,10,8,7,6,0,26,20,0,14,2,19,9,0,2
09/13/2020,124,3,26,13,37,30,19,13,9,3,0,0,62,62,0,43,3,17,44,6,11,0,0,0,0,0,0,1,2,0,2,1,0,1,0,2,0,0,0,2,5,3,1,6,5,2,2,0,14,12,0,11,0,4,10,1,0
03/25/2020,367,5,124,2,51,71,72,82,33,36,20,0,169,198,0,50,12,191,90,18,6,0,0,1,0,1,1,0,2,0,3,2,0,1,0,3,1,0,0,0,6,16,17,24,16,28,17,0,54,70,0,13,2,91,15,3,0
09/22/2021,401,7,24,80,87,93,61,37,25,9,9,0,194,205,2,73,13,116,132,32,35,0,1,0,1,0,0,4,1,0,3,4,0,3,0,2,2,0,0,1,3,0,4,5,4,3,4,0,13,11,0,4,0,13,6,0,1
03/29/2021,728,3,42,95,237,136,94,91,47,18,10,0,385,341,2,186,27,180,244,21,70,0,0,0,0,1,1,1,0,0,0,3,0,1,0,1,1,0,0,2,4,6,4,11,8,2,5,0,23,19,0,6,1,23,9,1,2
06/03/2020,280,21,50,23,61,47,41,44,32,18,14,0,154,126,0,126,3,75,31,18,27,0,2,0,0,0,1,9,9,0,10,11,0,9,0,8,4,0,0,1,7,5,2,4,15,9,7,0,23,27,0,12,0,28,9,0,1
04/05/2021,946,6,48,179,235,211,151,96,46,20,8,0,501,443,2,241,37,280,249,48,91,0,0,0,0,2,2,0,2,0,3,3,0,1,0,4,1,0,0,2,4,6,5,11,6,10,4,0,25,23,0,12,1,30,3,1,1
11/12/2021,5,1,,0,0,1,1,2,0,1,0,0,4,1,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
10/05/2020,553,3,21,54,157,117,95,66,38,22,4,0,266,286,1,236,17,100,135,12,53,0,0,0,0,0,0,1,2,0,2,1,0,0,0,1,2,0,0,1,4,3,2,2,3,5,1,0,9,12,0,7,0,10,4,0,0
05/01/2021,352,4,56,63,71,67,58,41,36,11,5,0,184,168,0,71,18,155,68,8,32,0,0,0,0,0,0,1,3,0,1,3,0,2,0,2,0,0,0,4,8,8,11,9,10,4,2,0,33,23,0,11,0,35,8,1,1
08/26/2020,388,3,35,48,126,82,44,44,23,12,9,0,196,191,1,200,6,42,102,16,22,0,0,0,1,0,0,1,1,0,0,3,0,1,0,1,1,0,0,1,4,4,3,8,5,5,5,0,21,14,0,16,1,7,6,4,1
07/27/2021,302,1,21,38,85,83,43,28,13,7,5,0,161,141,0,62,5,85,85,13,52,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,4,1,6,3,0,3,0,11,10,0,2,0,12,5,1,1
10/16/2020,954,3,40,113,243,182,159,134,73,35,15,0,498,452,4,391,27,181,265,25,65,0,0,0,0,0,2,0,1,0,1,2,0,0,0,3,0,0,0,1,4,4,1,10,10,7,3,0,25,15,0,13,0,13,10,2,2
01/12/2021,1087,12,57,139,288,190,150,132,104,50,34,0,565,519,3,384,51,221,272,45,114,0,0,0,0,4,3,4,1,0,4,8,0,4,1,5,2,0,0,0,11,7,1,5,12,13,8,0,24,33,0,20,1,28,6,2,0
12/21/2020,1464,26,92,172,300,270,272,192,115,84,59,0,736,722,6,526,68,276,366,64,164,0,0,0,1,2,5,8,10,0,14,12,0,9,1,10,6,0,0,1,5,6,8,20,13,19,20,0,42,50,0,23,4,38,20,2,5
05/14/2021,291,6,33,68,69,55,34,28,26,7,4,0,155,134,2,72,11,111,44,8,45,0,0,0,0,0,3,2,1,0,4,2,0,3,0,2,1,0,0,1,6,3,2,7,10,2,2,0,21,12,0,10,1,17,4,0,1
06/25/2020,249,11,22,22,70,65,36,21,20,11,4,0,124,125,0,94,4,64,56,5,26,0,0,1,3,0,2,2,3,0,6,5,0,7,0,3,1,0,0,0,3,1,4,4,3,6,1,0,12,10,0,7,0,12,2,0,1
05/04/2021,466,6,53,79,125,80,84,39,32,14,13,0,245,221,0,111,21,199,61,14,60,0,0,0,0,0,1,3,2,0,1,5,0,0,0,5,1,0,0,2,1,6,8,15,9,6,6,0,26,27,0,5,1,35,11,0,1
01/01/2021,266,20,73,28,60,49,37,34,19,21,18,0,132,131,3,70,11,52,92,10,31,0,0,1,1,0,6,4,8,0,8,12,0,6,1,6,6,1,0,0,4,10,6,17,8,12,16,0,35,38,0,24,2,29,16,1,1
11/18/2020,2327,17,120,291,567,451,388,295,196,98,41,0,1181,1137,9,855,65,467,552,86,302,0,0,2,0,2,4,3,6,0,9,8,0,8,0,2,7,0,0,2,7,5,10,23,18,28,27,0,56,64,0,37,6,50,25,2,0
